temperature_c,replicate,freq_thz,n,kappa,alpha_cm-1
20,1,0.6005863063629268,1.3147791625075358,0.03845446445790543,9.680802373824228
20,1,0.6042484179870911,1.3131696450704442,0.03368091700972006,8.530777020010262
20,1,0.6079105296112552,1.314345507596324,0.030705998525693792,7.824418147515523
20,1,0.6115726412354194,1.314978366994995,0.030087175054646545,7.712916379508084
20,1,0.6152347528595836,1.3140521782233172,0.029952895888531048,7.724472610720263
20,1,0.6188968644837478,1.3118019781059982,0.028935875929315825,7.5066138734797825
20,1,0.622558976107912,1.3095381194648277,0.02563779588776556,6.690373228041014
20,1,0.6262210877320762,1.309986522071159,0.021055423532790725,5.526890127341963
20,1,0.6298831993562404,1.3127444402727062,0.01806607433032441,4.769940685159845
20,1,0.6335453109804046,1.3161693127580567,0.017283642443825346,4.589888285800989
20,1,0.6372074226045688,1.3189749571911615,0.01909985417248431,5.101525227455238
20,1,0.6408695342287329,1.3183460136585303,0.022657183596754144,6.086459148936891
20,1,0.6445316458528971,1.313992798283443,0.022791076303656944,6.157412398605095
20,1,0.6481937574770613,1.3122180855371663,0.018215143880529243,4.949104355633653
20,1,0.6518558691012255,1.3153193626791877,0.014192090814740347,3.8778153261440376
20,1,0.6555179807253897,1.32063441242799,0.014302744193633561,3.9300053463924516
20,1,0.6591800923495539,1.3236944709773417,0.01897818896722591,5.2438228376016
20,1,0.6628422039737181,1.321453561973788,0.02368036991107532,6.579422808003402
20,1,0.6665043155978823,1.3176930569649945,0.02430441075245067,6.790116461481301
20,1,0.6701664272220463,1.3159514438791344,0.02322525553362681,6.524276070096316
20,1,0.6738285388462105,1.3151040848881417,0.02290973236808055,6.4708089529244
20,1,0.6774906504703747,1.31326100740859,0.02260128592778921,6.418382822312371
20,1,0.6811527620945389,1.3116079178100548,0.020177229164336945,5.760964641216846
20,1,0.6848148737187031,1.312813797621288,0.01744430041316682,5.007441711244566
20,1,0.6884769853428673,1.3151060300829645,0.01729792215839123,4.991976435512941
20,1,0.6921390969670315,1.3155898044070486,0.018926880673852516,5.491128250339393
20,1,0.6958012085911957,1.3136454764855472,0.019394659906687338,5.656613534723368
20,1,0.6994633202153598,1.3124005201226479,0.016567147279531243,4.857377303842348
20,1,0.703125431839524,1.3151914713798651,0.013823294909001919,4.074117414675346
20,1,0.7067875434636882,1.3189205350026105,0.014973713969358256,4.4361638740145795
20,1,0.7104496550878524,1.3198709209298216,0.018096994808213546,5.3892574485967915
20,1,0.7141117667120166,1.318505172546185,0.01972315164879206,5.903800374525992
20,1,0.7177738783361808,1.318194067978699,0.01933275674046172,5.81661871921685
20,1,0.721435989960345,1.3197580040255423,0.02048729998526262,6.195433385433903
20,1,0.7250981015845092,1.3194834926470542,0.024121425294780487,7.331433423925693
20,1,0.7287602132086733,1.3157262069646065,0.026832346152498937,8.196575871325678
20,1,0.7324223248328375,1.311072197320949,0.025587008419434582,7.855435130614923
20,1,0.7360844364570017,1.309864082303606,0.021956664546482423,6.77459228363921
20,1,0.739746548081166,1.3114135374098974,0.020510490700521997,6.3598688373190235
20,1,0.7434086597053302,1.31224582088577,0.021445222224086742,6.682628641873773
20,1,0.7470707713294944,1.3112508904482687,0.0230526091808227,7.218899470533721
20,1,0.7507328829536586,1.3069168822282995,0.023610359013993255,7.429801156108665
20,1,0.7543949945778228,1.3131574719042098,0.016798427394032967,5.311981891858824
20,1,0.758057106201987,1.311339811971258,0.02308657376986406,7.335852142334085
20,1,0.7617192178261512,1.308244508586561,0.024372455937786402,7.781859183879287
20,1,0.7653813294503153,1.3049963301298377,0.024223247498330127,7.771402300663133
20,1,0.7690434410744795,1.3019623499051922,0.022502616643268816,7.2539249033439805
20,1,0.7727055526986437,1.300344516514634,0.019677571044102744,6.373451469954813
20,1,0.7763676643228079,1.3000769650557022,0.01739458757417577,5.660707777838105
20,1,0.7800297759469721,1.2996613750453765,0.0157498145648024,5.149627166421096
20,1,0.7836918875711363,1.2991311626689521,0.01346134513993958,4.422043105199679
20,1,0.7873539991953005,1.2998338915539,0.010757842540611955,3.5504580215356945
20,1,0.7910161108194645,1.3014826640937882,0.009138220143622817,3.029954495673763
20,1,0.7946782224436287,1.302625825678225,0.008426708989158786,2.8069745101506736
20,1,0.7983403340677929,1.3033150210215063,0.007308650691044188,2.4457633809942827
20,1,0.8020024456919571,1.3049464975518,0.005803420802481533,1.950962473531937
20,1,0.8056645573161213,1.3075654819364506,0.00565919012055313,1.9111628905808895
20,1,0.8093266689402855,1.3091222754336465,0.007198200319717199,2.4419509772180445
20,1,0.8129887805644497,1.3088031737140056,0.008439599734078764,2.876044246339136
20,1,0.8166508921886139,1.3081668329030331,0.008065811178267573,2.7610460677762108
20,1,0.820313003812778,1.3088555549218233,0.007090246691014627,2.4379798009876015
20,1,0.8239751154369422,1.3103529971957206,0.007282450392345852,2.5152478818600574
20,1,0.8276372270611064,1.3108809418126848,0.008556577748756383,2.968446861323294
20,1,0.8312993386852706,1.3101116399877106,0.009208997949325493,3.2089206082305695
20,1,0.8349614503094348,1.3095536851629306,0.008498473863522963,2.974380526115101
20,1,0.838623561933599,1.3103391284765271,0.0075881400651426735,2.667420963063883
20,1,0.8422856735577632,1.3117648410274332,0.007963403922084306,2.8115597645834547
20,1,0.8459477851819274,1.3120359706914972,0.009417387722191292,3.3393594552112686
20,1,0.8496098968060916,1.3108993568172365,0.009953819887738347,3.5448552160499167
20,1,0.8532720084302557,1.3103201817743229,0.008891703509988105,3.1802527208269553
20,1,0.8569341200544199,1.3114662145488158,0.007884293006463957,2.8320397976934086
20,1,0.8605962316785841,1.3132051431603429,0.008689460434021518,3.134594817715938
20,1,0.8642583433027483,1.3131751371775937,0.010774010993415947,3.90310429496759
20,1,0.8679204549269125,1.3114009691021724,0.01139197854770689,4.144462776708706
20,1,0.8715825665510768,1.3105424349393284,0.010177090322834396,3.7181022154417738
20,1,0.875244678175241,1.3114010330878312,0.00928367272897413,3.4059515204951945
20,1,0.8789067897994052,1.312482218987371,0.010043973672860744,3.7003052024245293
20,1,0.8825689014235694,1.3119474496336119,0.01163666216115549,4.304931124056711
20,1,0.8862310130477336,1.3099785970974316,0.011977155541786485,4.449280584398234
20,1,0.8898931246718977,1.3083580957738872,0.010723327449632863,3.9999685843561252
20,1,0.8935552362960619,1.3076493349943756,0.008812454001957452,3.300710451778167
20,1,0.8972173479202261,1.3078240492824142,0.006463272789735629,2.4307444872502
20,1,0.9008794595443903,1.3095510640535124,0.004015013609041473,1.5161524347800945
20,1,0.9045415711685545,1.3128973380215119,0.0030294327090918424,1.148626951511334
