temperature_c,replicate,frequency_thz,n,kappa,alpha_per_cm
30,1,0.8605962309037889,1.316210334207581,0.011730836551615463,4.231726435520835
30,1,0.8642583425246562,1.3147210263154112,0.008378858777340063,3.035411758100597
30,1,0.8679204541455233,1.3164776592679108,0.004964583103073612,1.8061419065947164
30,1,0.8715825657663905,1.319884079066851,0.004082051711469586,1.4913383901334591
30,1,0.8752446773872576,1.322611022399376,0.005631909533210731,2.066209288140272
30,1,0.8789067890081249,1.3234461936507276,0.008341023981390923,3.072920679541226
30,1,0.8825689006289921,1.3223116077303416,0.010440239510741193,3.8623199118010603
30,1,0.8862310122498592,1.3208125750870456,0.010864582454304952,4.0359812945037845
30,1,0.8898931238707264,1.320272925731352,0.010722045963622483,3.9994905664629994
30,1,0.8935552354915937,1.3200263992776857,0.011093449714093026,4.155058894660146
30,1,0.8972173471124608,1.3192507067870114,0.011496758652852004,4.323766549957054
30,1,0.900879458733328,1.3184603467289997,0.011141177325096858,4.207139690514626
30,1,0.9045415703541952,1.3185673515031133,0.010657664414106803,4.040915164890698
30,1,0.9082036819750624,1.318854180999873,0.011081174311471539,4.218501480993426
30,1,0.9118657935959296,1.3181722031449228,0.011733933660089216,4.485013082000718
30,1,0.9155279052167967,1.3170053282868137,0.011283974460821555,4.3303484262236625
30,1,0.919190016837664,1.3169353754764732,0.009907433784808574,3.817294252898963
30,1,0.9228521284585312,1.3181482138225098,0.009369155021577116,3.6242796800318438
30,1,0.9265142400793983,1.3189416644172491,0.010222378416064534,3.970024743076334
30,1,0.9301763517002655,1.3184166686892147,0.011129379646471248,4.339357313608143
30,1,0.9338384633211327,1.3173333923946724,0.010906786968033762,4.269310578917946
30,1,0.9375005749419999,1.3170207925765398,0.009612938861612503,3.777607952842079
30,1,0.9411626865628671,1.3181629526670042,0.008479562802202835,3.345240321736053
30,1,0.9448247981837342,1.3199228849763487,0.008781489881084131,3.477832404803308
30,1,0.9484869098046015,1.3208401008870263,0.01027771157048004,4.086174679052816
30,1,0.9521490214254686,1.320588625616449,0.011814435830748383,4.715275520641681
30,1,0.9558111330463358,1.3196988194806785,0.012755211158472848,5.110329444946271
30,1,0.959473244667203,1.3187765591825644,0.012942541993270999,5.205250237025907
30,1,0.9631353562880702,1.3186221505583196,0.012652154959833541,5.107883570929904
30,1,0.9667974679089374,1.3196045012950517,0.01327609274660832,5.380156925472908
30,1,0.9704595795298046,1.3200070796719654,0.016234031938727567,6.603786263012885
