temperature_c,frequency_thz,n,n_std,kappa,kappa_std,alpha_per_cm,alpha_std
30,0.8935552354915937,1.3217859645107009,0.014953323138226228,0.010574350517651428,0.0013328243482036038,3.9606299488430934,0.4992102371895743
30,0.8972173471124608,1.321943153164505,0.014838716773973866,0.010107637241446425,0.0019202886845803352,3.801337848631346,0.7221931181959523
30,0.900879458733328,1.3223848339113171,0.014798384953349748,0.010103228007326262,0.002325794491078671,3.815188495042805,0.8782682502822722
30,0.9045415703541952,1.3226798396284836,0.015249589732334697,0.010730566328967352,0.0016262914897198601,4.068556347973891,0.6166178337012717
30,0.9082036819750624,1.32216232274255,0.015778759984266647,0.0116847029739198,0.000803165378295336,4.44825931033506,0.30575769702620853
30,0.9118657935959296,1.3206849105657625,0.016065929259551325,0.011927005175135962,0.0013008279593256992,4.5588100111321355,0.4972101073702252
30,0.9155279052167967,1.3193873817809312,0.016123256112264783,0.010590154713730926,0.0017475289083259307,4.064087521404311,0.670633302496733
30,0.919190016837664,1.319932203122132,0.015905435865708577,0.00858368723960141,0.0016226921020080923,3.3072600514024755,0.6252167180484175
30,0.9228521284585312,1.3218958130451437,0.015371285062382478,0.008123042300864636,0.0012423043107697618,3.1422446403397357,0.48056182863552516
30,0.9265142400793983,1.3230380441029443,0.014749020703963413,0.009361797395274226,0.0012140299012326785,3.6358042899780303,0.47148799922667867
30,0.9301763517002655,1.3227151786186304,0.014457193185897539,0.010570381018945934,0.0006764377865919755,4.1214031364929795,0.26374383386045047
30,0.9338384633211327,1.321878513316942,0.014690713169340019,0.010860752925779305,0.0008300985388475473,4.251291191158441,0.32493056697934697
30,0.9375005749419999,1.3213411319260788,0.015486870412234762,0.010416352401853807,0.0018893652678407414,4.093326321878648,0.7424661036928264
30,0.9411626865628671,1.3215304390196363,0.01651846980004329,0.009691799174090332,0.002409424562807881,3.823475118188012,0.9505329918179646
30,0.9448247981837342,1.322527341731122,0.01699464316953649,0.009502414144911833,0.0024930793081349434,3.7633481658075687,0.9873622953495779
30,0.9484869098046015,1.323411056454495,0.016615907561362026,0.010484605165799205,0.002262521617834043,4.168430671999686,0.8995250043946573
30,0.9521490214254686,1.323126048194776,0.015832790238066614,0.011926309920594977,0.0016107386985379632,4.759925740491772,0.6428641082970095
30,0.9558111330463358,1.3219405468120566,0.01512759078379909,0.012571903346557256,0.0007426776037956395,5.036887829822662,0.2975511090820233
30,0.959473244667203,1.321093738454437,0.014867048140988635,0.012175106956255767,0.0007149834347996677,4.896602105120875,0.28755307074881514
30,0.9631353562880702,1.321299153609567,0.015333967548344379,0.011772767690245536,0.0010513284097958611,4.75286043051837,0.42443861374574793
30,0.9667974679089374,1.3219531446063413,0.01617532645535293,0.01245850445355444,0.0014489801189130154,5.048828017109928,0.5872014131291766
30,0.9704595795298046,1.3217958015295144,0.016783333687605068,0.014400385353970277,0.002168788933151338,5.857883447659066,0.8822342236467077
30,0.9741216911506717,1.3196740488184275,0.01730747766247069,0.016753431067317973,0.00312637552340507,6.840788104494182,1.276566716677634
30,0.977783802771539,1.3150891867542427,0.018556871483727578,0.01789603856713752,0.0037118222415875968,7.334810650135521,1.5213150780196014
