Frequency (THz),F-statistic,p-value,eta_squared,Significant
1.0839850407525997,4.820697417011728,0.00022041514117684635,0.5203047604771467,*
1.087647152376764,3.9071724495646944,0.0012581892066525927,0.46783425283401703,*
1.0913092640009279,3.346562794451145,0.0038739091758960603,0.4295417385500372,*
1.094971375625092,2.947352453464859,0.008827402436351474,0.39873287837474064,*
1.0986334872492562,9.1959139438775,2.2109118732344686e-07,0.6741695256152868,*
1.1022955988734207,14.76334064146215,3.6085577446912234e-10,0.7686123400190749,*
1.1059577104975846,14.17399760911821,6.522000053502374e-10,0.7612880588151049,*
1.109619822121749,13.270217244769883,1.6736006184405925e-09,0.7491092676553612,*
1.113281933745913,11.60851545256991,1.0693417776766266e-08,0.7231386315696788,*
1.1169440453700774,13.219114413803753,1.7675303070400232e-09,0.7483834101546842,*
1.1206061569942414,13.404109582212529,1.4514952789321066e-09,0.7509913442956426,*
1.1242682686184058,11.866614466752425,7.927582135608521e-09,0.7275195639570956,*
1.1279303802425698,10.432527653601444,4.430082262384335e-08,0.7012534260900982,*
1.1315924918667342,9.896462495861398,8.75955517791273e-08,0.6900862363207185,*
1.1352546034908981,9.231361687258046,2.1076248257765357e-07,0.6750140794887722,*
1.1389167151150625,7.900893978299436,1.3735548412498593e-06,0.6399900681332167,*
1.1425788267392265,6.950906771202653,5.835749126224663e-06,0.6099774056685758,*
1.146240938363391,6.676314455962825,9.031201871404516e-06,0.6003470190976211,*
1.1499030499875549,6.0340371124874155,2.596995282434656e-05,0.5758503347744751,*
1.1535651616117193,5.011053120257779,0.00015555721823658117,0.5299618646155921,*
1.1572272732358833,5.2118822555323865,0.00010827581020389691,0.5397375645487318,*
1.1608893848600477,7.158920709484119,4.216031598661087e-06,0.6169693545376637,*
1.1645514964842116,7.9256036039471685,1.3245072278947495e-06,0.640709201204571,*
1.168213608108376,21.138843921410288,1.482663386642771e-12,0.8262754818346032,*
1.17187571973254,20.56939574193093,2.289265313070894e-12,0.8223205868699345,*
1.1755378313567044,18.814194727292836,9.291945328615781e-12,0.8089121030844676,*
1.1791999429808684,15.52998749571298,1.7130068040820425e-10,0.7774933245781499,*
1.1828620546050328,12.536041628676067,3.7203425905842597e-09,0.7382616477934726,*
1.1865241662291968,11.184061204580741,1.766270250709409e-08,0.7156193596332941,*
1.1901862778533612,10.613460609325733,3.5369939192888754e-08,0.7048431087476131,*
1.1938483894775251,10.210729831482288,5.857836568665491e-08,0.6967320646779978,*
1.1975105011016896,9.826434541599511,9.591447561200609e-08,0.688565473171564,*
1.2011726127258535,9.138127266654676,2.39081267477228e-07,0.6727832888367794,*
1.204834724350018,8.074495922047856,1.0652774368301601e-06,0.6449823775548714,*
1.2084968359741821,11.344838155734047,1.4584103112604203e-08,0.7185151119915891,*
1.212158947598346,17.977662407001482,1.8776533874572973e-11,0.8017829245980144,*
1.2158210592225105,15.047704828299082,2.728519174269021e-10,0.7719879741194453,*
1.2194831708466745,12.384334954461012,4.405426808682794e-09,0.7359021507683737,*
1.2231452824708389,10.633909838634036,3.448655747871754e-08,0.7052433998429043,*
1.2268073940950028,10.347079266134493,4.931283106838118e-08,0.6995276124753977,*
1.2304695057191672,14.465808666389075,4.854805230895134e-10,0.7649717104051679,*
1.2341316173433312,15.20018717349695,2.3523743527039294e-10,0.7737578117583361,*
1.2377937289674956,14.221414662384024,6.214713550189913e-10,0.7618944609509786,*
1.2414558405916596,13.768939673541142,9.896408532193038e-10,0.7559792065190358,*
1.245117952215824,12.687559837386699,3.146789859868333e-09,0.7405765039903797,*
1.248780063839988,11.224101071087526,1.6837221147026098e-08,0.7163460743667155,*
1.2524421754641524,10.888502344982061,2.5235048705469892e-08,0.7101376202838372,*
1.2561042870883163,11.410758446688712,1.348956339398642e-08,0.7196854259790032,*
1.2597663987124808,11.622771164067231,1.0516906997205047e-08,0.7233842781016805,*
1.2634285103366447,11.209437085890698,1.7134745203827715e-08,0.7160803577162795,*
1.2670906219608091,10.787367777368878,2.8552463293570822e-08,0.7082130228680517,*
1.270752733584973,10.471615607226923,4.2188917055319184e-08,0.7020362998641583,*
1.2744148452091375,10.256644242222388,5.526974638593316e-08,0.697679230486157,*
1.2780769568333015,10.303931712327506,5.206623623348077e-08,0.6986485564782838,*
1.2817390684574659,10.374789287139341,4.762538838717493e-08,0.700089456381805,*
1.2854011800816298,9.993991356176478,7.724852883785198e-08,0.6921796442622058,*
1.2890632917057943,9.504988650977268,1.4621035636829874e-07,0.6813888841186547,*
1.2927254033299582,9.350118711930012,1.796906351959314e-07,0.6778118745724363,*
1.2963875149541226,9.220318734498425,2.1392482885820033e-07,0.6747514474825843,*
1.3000496265782866,8.872828352588822,3.43686599953758e-07,0.6662646690368492,*
1.303711738202451,8.678633971454794,4.500697052987467e-07,0.6613260773432734,*
1.307373849826615,8.753444844428115,4.054942331214144e-07,0.6632458155114478,*
1.3110359614507794,8.675245124268654,4.5220660024583977e-07,0.6612385970592457,*
